"","date","country","grocery.pharmacy","parks","residential","retail.recreation","transitstations","workplace","schools_universities","self_isolating_if_ill","public_events","lockdown","social_distancing_encouraged"
"22",2020-03-05,"Auvergne-Rhône-Alpes",0.01,0.22,0.06,0.07,0.18,0.21,0,0,0,0,0
"23",2020-03-06,"Auvergne-Rhône-Alpes",0,-0.05,0.05,0.03,0.09,0.21,0,0,0,0,0
"24",2020-03-07,"Auvergne-Rhône-Alpes",0,-0.04,0.01,0.08,-0.05,0.05,0,0,0,0,0
"25",2020-03-08,"Auvergne-Rhône-Alpes",-0.1,-0.44,-0.01,-0.08,-0.11,-0.02,0,0,0,0,0
"26",2020-03-09,"Auvergne-Rhône-Alpes",-0.04,0,0.02,0.03,0.02,0,0,0,0,0,0
"27",2020-03-10,"Auvergne-Rhône-Alpes",-0.03,0,0.02,0.05,0.03,0,0,0,0,0,0
"28",2020-03-11,"Auvergne-Rhône-Alpes",-0.03,-0.39,0.01,0.01,-0.01,-0.01,0,0,0,0,0
"29",2020-03-12,"Auvergne-Rhône-Alpes",-0.07,-0.12,0.01,0.05,0.04,0,0,0,0,0,0
"30",2020-03-13,"Auvergne-Rhône-Alpes",-0.22,-0.09,0.02,0.04,0.04,0.01,0,0,1,0,0
"31",2020-03-14,"Auvergne-Rhône-Alpes",-0.04,-0.26,0.04,0.18,0.04,0.04,1,0,1,0,0
"32",2020-03-15,"Auvergne-Rhône-Alpes",-0.26,-0.35,0.03,0.32,0.15,0.06,1,0,1,0,0
"33",2020-03-16,"Auvergne-Rhône-Alpes",-0.46,0.08,0.14,0.42,0.33,0.33,1,1,1,0,1
"34",2020-03-17,"Auvergne-Rhône-Alpes",0.15,0.35,0.24,0.68,0.55,0.53,1,1,1,1,1
"35",2020-03-18,"Auvergne-Rhône-Alpes",0.45,0.5,0.29,0.82,0.75,0.66,1,1,1,1,1
"36",2020-03-19,"Auvergne-Rhône-Alpes",0.4,0.56,0.33,0.82,0.8,0.69,1,1,1,1,1
"37",2020-03-20,"Auvergne-Rhône-Alpes",0.41,0.62,0.37,0.83,0.83,0.7,1,1,1,1,1
"38",2020-03-21,"Auvergne-Rhône-Alpes",0.55,0.74,0.25,0.88,0.84,0.57,1,1,1,1,1
"39",2020-03-22,"Auvergne-Rhône-Alpes",0.66,0.77,0.19,0.86,0.87,0.55,1,1,1,1,1
"40",2020-03-23,"Auvergne-Rhône-Alpes",0.42,0.65,0.33,0.82,0.83,0.73,1,1,1,1,1
"41",2020-03-24,"Auvergne-Rhône-Alpes",0.45,0.64,0.35,0.83,0.83,0.73,1,1,1,1,1
"42",2020-03-25,"Auvergne-Rhône-Alpes",0.49,0.66,0.33,0.85,0.84,0.72,1,1,1,1,1
"43",2020-03-26,"Auvergne-Rhône-Alpes",0.46,0.67,0.36,0.84,0.85,0.73,1,1,1,1,1
"44",2020-03-27,"Auvergne-Rhône-Alpes",0.46,0.68,0.38,0.84,0.86,0.73,1,1,1,1,1
"45",2020-03-28,"Auvergne-Rhône-Alpes",0.58,0.73,0.26,0.88,0.86,0.58,1,1,1,1,1
"46",2020-03-29,"Auvergne-Rhône-Alpes",0.74,0.8,0.19,0.87,0.89,0.56,1,1,1,1,1
"47",2020-03-30,"Auvergne-Rhône-Alpes",0.48,0.68,0.34,0.84,0.85,0.73,1,1,1,1,1
"48",2020-03-31,"Auvergne-Rhône-Alpes",0.37,0.58,0.35,0.9,0.82,0.73,1,1,1,1,1
"49",2020-04-01,"Auvergne-Rhône-Alpes",0.4,0.59,0.32,0.9,0.81,0.71,1,1,1,1,1
"50",2020-04-02,"Auvergne-Rhône-Alpes",0.35,0.6,0.35,0.89,0.83,0.72,1,1,1,1,1
"51",2020-04-03,"Auvergne-Rhône-Alpes",0.38,0.63,0.37,0.86,0.84,0.71,1,1,1,1,1
"52",2020-04-04,"Auvergne-Rhône-Alpes",0.48,0.7,0.25,0.89,0.84,0.57,1,1,1,1,1
"53",2020-04-05,"Auvergne-Rhône-Alpes",0.64,0.68,0.18,0.85,0.85,0.52,1,1,1,1,1
"54",2020-04-06,"Auvergne-Rhône-Alpes",0.37,0.57,0.32,0.83,0.81,0.71,1,1,1,1,1
"55",2020-04-07,"Auvergne-Rhône-Alpes",0.36,0.57,0.34,0.82,0.8,0.71,1,1,1,1,1
"56",2020-04-08,"Auvergne-Rhône-Alpes",0.39,0.59,0.3,0.83,0.8,0.69,1,1,1,1,1
"57",2020-04-09,"Auvergne-Rhône-Alpes",0.34,0.61,0.33,0.83,0.81,0.7,1,1,1,1,1
"58",2020-04-10,"Auvergne-Rhône-Alpes",0.32,0.62,0.36,0.82,0.82,0.7,1,1,1,1,1
"59",2020-04-11,"Auvergne-Rhône-Alpes",0.42,0.71,0.24,0.86,0.83,0.54,1,1,1,1,1
"60",2020-04-12,"Auvergne-Rhône-Alpes",0.6,0.71,0.18,0.82,0.85,0.49,1,1,1,1,1
"61",2020-04-13,"Auvergne-Rhône-Alpes",0.8,0.62,0.39,0.89,0.88,0.89,1,1,1,1,1
"62",2020-04-14,"Auvergne-Rhône-Alpes",0.24,0.57,0.32,0.79,0.79,0.68,1,1,1,1,1
"63",2020-04-15,"Auvergne-Rhône-Alpes",0.33,0.56,0.29,0.81,0.77,0.66,1,1,1,1,1
"64",2020-04-16,"Auvergne-Rhône-Alpes",0.32,0.58,0.33,0.8,0.79,0.68,1,1,1,1,1
"65",2020-04-17,"Auvergne-Rhône-Alpes",0.34,0.61,0.35,0.81,0.81,0.67,1,1,1,1,1
"66",2020-04-18,"Auvergne-Rhône-Alpes",0.48,0.7,0.23,0.86,0.82,0.51,1,1,1,1,1
"67",2020-04-19,"Auvergne-Rhône-Alpes",0.68,0.75,0.18,0.85,0.85,0.5,1,1,1,1,1
"68",2020-04-20,"Auvergne-Rhône-Alpes",0.41,0.58,0.31,0.79,0.79,0.67,1,1,1,1,1
"69",2020-04-21,"Auvergne-Rhône-Alpes",0.38,0.56,0.31,0.79,0.78,0.66,1,1,1,1,1
"70",2020-04-22,"Auvergne-Rhône-Alpes",0.39,0.54,0.28,0.8,0.76,0.64,1,1,1,1,1
"71",2020-04-23,"Auvergne-Rhône-Alpes",0.35,0.55,0.31,0.79,0.78,0.66,1,1,1,1,1
"72",2020-04-24,"Auvergne-Rhône-Alpes",0.35,0.57,0.34,0.79,0.79,0.65,1,1,1,1,1
"73",2020-04-25,"Auvergne-Rhône-Alpes",0.46,0.69,0.23,0.84,0.81,0.49,1,1,1,1,1
"74",2020-04-26,"Auvergne-Rhône-Alpes",0.63,0.67,0.17,0.83,0.82,0.44,1,1,1,1,1
"75",2020-04-27,"Auvergne-Rhône-Alpes",0.38,0.57,0.29,0.76,0.78,0.64,1,1,1,1,1
"76",2020-04-28,"Auvergne-Rhône-Alpes",0.36,0.62,0.3,0.77,0.78,0.65,1,1,1,1,1
"77",2020-04-29,"Auvergne-Rhône-Alpes",0.32,0.52,0.27,0.76,0.74,0.61,1,1,1,1,1
"78",2020-04-30,"Auvergne-Rhône-Alpes",0.2,0.65,0.29,0.74,0.78,0.64,1,1,1,1,1
"79",2020-05-01,"Auvergne-Rhône-Alpes",0.89,0.77,0.44,0.92,0.91,0.88,1,1,1,1,1
"80",2020-05-02,"Auvergne-Rhône-Alpes",0.31,0.76,0.22,0.8,0.81,0.47,1,1,1,1,1
"81",2020-05-03,"Auvergne-Rhône-Alpes",0.59,0.62,0.16,0.8,0.78,0.39,1,1,1,1,1
"82",2020-05-04,"Auvergne-Rhône-Alpes",0.26,0.46,0.26,0.7,0.73,0.59,1,1,1,1,1
"83",2020-05-05,"Auvergne-Rhône-Alpes",0.25,0.51,0.28,0.71,0.72,0.59,1,1,1,1,1
"84",2020-05-06,"Auvergne-Rhône-Alpes",0.25,0.5,0.25,0.72,0.7,0.56,1,1,1,1,1
"85",2020-05-07,"Auvergne-Rhône-Alpes",0.14,0.48,0.26,0.69,0.72,0.57,1,1,1,1,1
"86",2020-05-08,"Auvergne-Rhône-Alpes",0.58,0.55,0.38,0.83,0.82,0.81,1,1,1,1,1
"87",2020-05-09,"Auvergne-Rhône-Alpes",0.3,0.62,0.2,0.77,0.75,0.39,1,1,1,1,1
"88",2020-05-10,"Auvergne-Rhône-Alpes",0.52,0.68,0.15,0.78,0.77,0.32,1,1,1,1,1
"89",2020-05-11,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"90",2020-05-12,"Auvergne-Rhône-Alpes",0.08,0.25,0.19,0.48,0.53,0.46,1,1,1,1,1
"91",2020-05-13,"Auvergne-Rhône-Alpes",0.17,0.47,0.18,0.55,0.57,0.45,1,1,1,1,1
"92",2020-05-14,"Auvergne-Rhône-Alpes",0.09,0.33,0.18,0.52,0.56,0.45,1,1,1,1,1
"93",2020-05-15,"Auvergne-Rhône-Alpes",0.11,0.33,0.2,0.51,0.57,0.45,1,1,1,1,1
"94",2020-05-16,"Auvergne-Rhône-Alpes",0.16,0.13,0.09,0.53,0.51,0.19,1,1,1,1,1
"95",2020-05-17,"Auvergne-Rhône-Alpes",0.52,0.68,0.15,0.78,0.77,0.32,1,1,1,1,1
"96",2020-05-18,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"97",2020-05-19,"Auvergne-Rhône-Alpes",0.08,0.25,0.19,0.48,0.53,0.46,1,1,1,1,1
"98",2020-05-20,"Auvergne-Rhône-Alpes",0.17,0.47,0.18,0.55,0.57,0.45,1,1,1,1,1
"99",2020-05-21,"Auvergne-Rhône-Alpes",0.09,0.33,0.18,0.52,0.56,0.45,1,1,1,1,1
"100",2020-05-22,"Auvergne-Rhône-Alpes",0.11,0.33,0.2,0.51,0.57,0.45,1,1,1,1,1
"101",2020-05-23,"Auvergne-Rhône-Alpes",0.16,0.13,0.09,0.53,0.51,0.19,1,1,1,1,1
"102",2020-05-24,"Auvergne-Rhône-Alpes",0.52,0.68,0.15,0.78,0.77,0.32,1,1,1,1,1
"103",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"104",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"105",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"106",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"107",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"108",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"109",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"110",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"111",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"112",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"113",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"114",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"115",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"116",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"117",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"118",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"119",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"120",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"121",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"122",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"123",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"124",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"125",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"126",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"127",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"128",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"129",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"130",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"131",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"132",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"133",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"134",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"135",2020-05-25,"Auvergne-Rhône-Alpes",0.11,0.32,0.18,0.46,0.56,0.46,1,1,1,1,1
"136",2020-02-16,"Bourgogne-Franche-Comté",-0.11,-0.41,-0.01,-0.16,-0.29,-0.02,0,0,0,0,0
"137",2020-02-17,"Bourgogne-Franche-Comté",-0.02,-0.02,0.02,-0.01,-0.05,0,0,0,0,0,0
"138",2020-02-18,"Bourgogne-Franche-Comté",-0.04,-0.27,0.01,-0.05,-0.06,-0.01,0,0,0,0,0
"139",2020-02-19,"Bourgogne-Franche-Comté",0.02,-0.07,0.01,0.02,-0.03,0,0,0,0,0,0
"140",2020-02-20,"Bourgogne-Franche-Comté",-0.01,-0.24,0,-0.02,-0.09,0.01,0,0,0,0,0
"141",2020-02-21,"Bourgogne-Franche-Comté",-0.02,-0.37,0,-0.06,-0.28,0,0,0,0,0,0
"142",2020-02-22,"Bourgogne-Franche-Comté",-0.01,-0.59,-0.01,0.02,-0.6,-0.02,0,0,0,0,0
"143",2020-02-23,"Bourgogne-Franche-Comté",-0.14,-0.72,-0.02,-0.15,-0.28,-0.02,0,0,0,0,0
"144",2020-02-24,"Bourgogne-Franche-Comté",-0.05,-0.65,0.04,-0.06,-0.01,0.21,0,0,0,0,0
"145",2020-02-25,"Bourgogne-Franche-Comté",-0.02,-0.1,0.05,-0.01,0.05,0.2,0,0,0,0,0
"146",2020-02-26,"Bourgogne-Franche-Comté",0.05,-0.02,0.04,0.08,0.05,0.18,0,0,0,0,0
"147",2020-02-27,"Bourgogne-Franche-Comté",0.01,0.13,0.06,0.05,0.06,0.22,0,0,0,0,0
"148",2020-02-28,"Bourgogne-Franche-Comté",-0.02,-0.29,0.05,0,-0.01,0.21,0,0,0,0,0
"149",2020-02-29,"Bourgogne-Franche-Comté",0.03,0.11,0.01,0.12,-0.18,0.06,0,0,0,0,0
"150",2020-03-01,"Bourgogne-Franche-Comté",-0.1,0.02,-0.01,-0.07,-0.13,-0.03,0,0,0,0,0
"151",2020-03-02,"Bourgogne-Franche-Comté",-0.02,0.17,0.06,0.04,0.08,0.23,0,0,0,0,0
"152",2020-03-03,"Bourgogne-Franche-Comté",-0.05,-0.15,0.05,-0.01,0.08,0.21,0,0,0,0,0
"153",2020-03-04,"Bourgogne-Franche-Comté",0.01,-0.16,0.03,0.04,0.09,0.17,0,0,0,0,0
"154",2020-03-05,"Bourgogne-Franche-Comté",0.01,0.24,0.06,0.05,0.12,0.22,0,0,0,0,0
"155",2020-03-06,"Bourgogne-Franche-Comté",0,-0.05,0.06,0.02,0.09,0.21,0,0,0,0,0
"156",2020-03-07,"Bourgogne-Franche-Comté",0.01,-0.12,0.01,0.06,-0.03,0.03,0,0,0,0,0
"157",2020-03-08,"Bourgogne-Franche-Comté",-0.11,-0.24,0,-0.06,-0.06,-0.01,0,0,0,0,0
"158",2020-03-09,"Bourgogne-Franche-Comté",-0.03,-0.05,0.02,0.03,-0.01,0,0,0,0,0,0
"159",2020-03-10,"Bourgogne-Franche-Comté",-0.01,0.08,0.02,0.07,0.03,0.01,0,0,0,0,0
"160",2020-03-11,"Bourgogne-Franche-Comté",-0.01,-0.12,0.01,0.05,0.01,0,0,0,0,0,0
"161",2020-03-12,"Bourgogne-Franche-Comté",-0.03,0,0.02,0.05,0.01,0.01,0,0,0,0,0
"162",2020-03-13,"Bourgogne-Franche-Comté",-0.15,-0.21,0.02,0.04,0,0.01,0,0,1,0,0
"163",2020-03-14,"Bourgogne-Franche-Comté",0,-0.2,0.04,0.19,-0.01,0.02,1,0,1,0,0
"164",2020-03-15,"Bourgogne-Franche-Comté",-0.32,-0.49,0.02,0.27,0.06,0.02,1,0,1,0,0
"165",2020-03-16,"Bourgogne-Franche-Comté",-0.5,0,0.11,0.39,0.1,0.29,1,1,1,0,1
"166",2020-03-17,"Bourgogne-Franche-Comté",0.13,0.19,0.2,0.64,0.28,0.47,1,1,1,1,1
"167",2020-03-18,"Bourgogne-Franche-Comté",0.49,0.4,0.25,0.82,0.61,0.61,1,1,1,1,1
"168",2020-03-19,"Bourgogne-Franche-Comté",0.43,0.44,0.29,0.81,0.68,0.65,1,1,1,1,1
"169",2020-03-20,"Bourgogne-Franche-Comté",0.43,0.51,0.33,0.83,0.76,0.66,1,1,1,1,1
"170",2020-03-21,"Bourgogne-Franche-Comté",0.58,0.69,0.24,0.89,0.82,0.54,1,1,1,1,1
"171",2020-03-22,"Bourgogne-Franche-Comté",0.7,0.71,0.17,0.84,0.85,0.52,1,1,1,1,1
"172",2020-03-23,"Bourgogne-Franche-Comté",0.41,0.52,0.29,0.81,0.76,0.69,1,1,1,1,1
"173",2020-03-24,"Bourgogne-Franche-Comté",0.46,0.52,0.31,0.83,0.73,0.7,1,1,1,1,1
"174",2020-03-25,"Bourgogne-Franche-Comté",0.52,0.58,0.29,0.84,0.74,0.69,1,1,1,1,1
"175",2020-03-26,"Bourgogne-Franche-Comté",0.48,0.57,0.32,0.83,0.75,0.7,1,1,1,1,1
"176",2020-03-27,"Bourgogne-Franche-Comté",0.47,0.55,0.35,0.83,0.8,0.69,1,1,1,1,1
"177",2020-03-28,"Bourgogne-Franche-Comté",0.6,0.67,0.24,0.88,0.84,0.55,1,1,1,1,1
"178",2020-03-29,"Bourgogne-Franche-Comté",0.77,0.77,0.18,0.87,0.88,0.54,1,1,1,1,1
"179",2020-03-30,"Bourgogne-Franche-Comté",0.48,0.56,0.3,0.83,0.77,0.69,1,1,1,1,1
"180",2020-03-31,"Bourgogne-Franche-Comté",0.4,0.47,0.31,0.88,0.73,0.69,1,1,1,1,1
"181",2020-04-01,"Bourgogne-Franche-Comté",0.43,0.5,0.28,0.89,0.73,0.66,1,1,1,1,1
"182",2020-04-02,"Bourgogne-Franche-Comté",0.39,0.5,0.31,0.88,0.74,0.68,1,1,1,1,1
"183",2020-04-03,"Bourgogne-Franche-Comté",0.4,0.52,0.34,0.85,0.79,0.67,1,1,1,1,1
"184",2020-04-04,"Bourgogne-Franche-Comté",0.5,0.63,0.23,0.89,0.82,0.53,1,1,1,1,1
"185",2020-04-05,"Bourgogne-Franche-Comté",0.67,0.61,0.17,0.83,0.84,0.49,1,1,1,1,1
"186",2020-04-06,"Bourgogne-Franche-Comté",0.38,0.46,0.28,0.81,0.74,0.67,1,1,1,1,1
"187",2020-04-07,"Bourgogne-Franche-Comté",0.38,0.45,0.29,0.81,0.72,0.67,1,1,1,1,1
"188",2020-04-08,"Bourgogne-Franche-Comté",0.41,0.51,0.26,0.83,0.72,0.64,1,1,1,1,1
"189",2020-04-09,"Bourgogne-Franche-Comté",0.35,0.51,0.29,0.81,0.73,0.66,1,1,1,1,1
"190",2020-04-10,"Bourgogne-Franche-Comté",0.34,0.5,0.33,0.81,0.79,0.66,1,1,1,1,1
"191",2020-04-11,"Bourgogne-Franche-Comté",0.44,0.64,0.22,0.86,0.83,0.51,1,1,1,1,1
"192",2020-04-12,"Bourgogne-Franche-Comté",0.65,0.63,0.16,0.79,0.86,0.47,1,1,1,1,1
"193",2020-04-13,"Bourgogne-Franche-Comté",0.88,0.52,0.36,0.91,0.87,0.89,1,1,1,1,1
"194",2020-04-14,"Bourgogne-Franche-Comté",0.24,0.47,0.28,0.77,0.72,0.64,1,1,1,1,1
"195",2020-04-15,"Bourgogne-Franche-Comté",0.37,0.46,0.26,0.8,0.69,0.61,1,1,1,1,1
"196",2020-04-16,"Bourgogne-Franche-Comté",0.35,0.48,0.28,0.79,0.71,0.63,1,1,1,1,1
"197",2020-04-17,"Bourgogne-Franche-Comté",0.36,0.47,0.31,0.79,0.76,0.62,1,1,1,1,1
"198",2020-04-18,"Bourgogne-Franche-Comté",0.48,0.61,0.22,0.85,0.8,0.47,1,1,1,1,1
"199",2020-04-19,"Bourgogne-Franche-Comté",0.67,0.61,0.16,0.82,0.82,0.44,1,1,1,1,1
"200",2020-04-20,"Bourgogne-Franche-Comté",0.39,0.4,0.27,0.76,0.71,0.62,1,1,1,1,1
"201",2020-04-21,"Bourgogne-Franche-Comté",0.37,0.39,0.27,0.76,0.68,0.62,1,1,1,1,1
"202",2020-04-22,"Bourgogne-Franche-Comté",0.4,0.42,0.24,0.79,0.67,0.59,1,1,1,1,1
"203",2020-04-23,"Bourgogne-Franche-Comté",0.35,0.42,0.27,0.77,0.68,0.61,1,1,1,1,1
"204",2020-04-24,"Bourgogne-Franche-Comté",0.36,0.43,0.3,0.78,0.74,0.61,1,1,1,1,1
"205",2020-04-25,"Bourgogne-Franche-Comté",0.46,0.59,0.21,0.84,0.79,0.45,1,1,1,1,1
"206",2020-04-26,"Bourgogne-Franche-Comté",0.65,0.57,0.15,0.81,0.81,0.41,1,1,1,1,1
"207",2020-04-27,"Bourgogne-Franche-Comté",0.36,0.39,0.25,0.72,0.68,0.59,1,1,1,1,1
"208",2020-04-28,"Bourgogne-Franche-Comté",0.33,0.44,0.25,0.73,0.67,0.59,1,1,1,1,1
"209",2020-04-29,"Bourgogne-Franche-Comté",0.33,0.46,0.23,0.75,0.66,0.56,1,1,1,1,1
"210",2020-04-30,"Bourgogne-Franche-Comté",0.17,0.54,0.25,0.71,0.7,0.59,1,1,1,1,1
"211",2020-05-01,"Bourgogne-Franche-Comté",0.92,0.61,0.4,0.92,0.87,0.87,1,1,1,1,1
"212",2020-05-02,"Bourgogne-Franche-Comté",0.3,0.66,0.21,0.79,0.8,0.44,1,1,1,1,1
"213",2020-05-03,"Bourgogne-Franche-Comté",0.63,0.55,0.15,0.79,0.8,0.36,1,1,1,1,1
"214",2020-05-04,"Bourgogne-Franche-Comté",0.25,0.32,0.23,0.68,0.63,0.54,1,1,1,1,1
"215",2020-05-05,"Bourgogne-Franche-Comté",0.23,0.41,0.24,0.69,0.62,0.54,1,1,1,1,1
"216",2020-05-06,"Bourgogne-Franche-Comté",0.26,0.37,0.21,0.71,0.6,0.5,1,1,1,1,1
"217",2020-05-07,"Bourgogne-Franche-Comté",0.13,0.34,0.22,0.66,0.62,0.52,1,1,1,1,1
"218",2020-05-08,"Bourgogne-Franche-Comté",0.66,0.4,0.35,0.84,0.81,0.79,1,1,1,1,1
"219",2020-05-09,"Bourgogne-Franche-Comté",0.28,0.48,0.18,0.76,0.73,0.34,1,1,1,1,1
"220",2020-05-10,"Bourgogne-Franche-Comté",0.52,0.49,0.13,0.74,0.74,0.26,1,1,1,1,1
"221",2020-05-11,"Bourgogne-Franche-Comté",0.13,0.34,0.17,0.42,0.52,0.42,1,1,1,1,1
"222",2020-05-12,"Bourgogne-Franche-Comté",0.05,0.01,0.16,0.4,0.4,0.41,1,1,1,1,1
"223",2020-05-13,"Bourgogne-Franche-Comté",0.15,0.34,0.15,0.49,0.47,0.39,1,1,1,1,1
"224",2020-05-14,"Bourgogne-Franche-Comté",0.08,0.17,0.15,0.45,0.47,0.4,1,1,1,1,1
"225",2020-05-15,"Bourgogne-Franche-Comté",0.11,0.07,0.18,0.46,0.53,0.4,1,1,1,1,1
"226",2020-05-16,"Bourgogne-Franche-Comté",0.14,-0.06,0.08,0.51,0.55,0.13,1,1,1,1,1
